"subject","trial_num","feedback","latent_agent","latent_prob","mine_prob_win_left","mine_prob_win_right","latent_guess","block_num","chosen_mine_prob","condition","subj_choice","lr"
"53748",16,0,1,0.3,0.7,0.3,1,1,0.7,1,1,0.045833
"53748",17,1,0,0.3,0.7,0.3,0,1,0.7,1,1,0.10236
"53748",18,0,1,0.3,0.7,0.3,1,1,0.7,1,1,0.039405
"53748",19,0,0,0.3,0.7,0.3,0,1,0.7,1,1,0.039708
"53748",20,1,0,0.3,0.7,0.3,0,1,0.7,1,1,0.085926
"53748",21,1,0,0.3,0.7,0.3,0,1,0.7,1,1,0.079127
"53748",22,0,1,0.3,0.7,0.3,1,1,0.7,1,1,0.030811
"53748",23,1,0,0.3,0.7,0.3,0,1,0.7,1,1,0.071133
"53748",24,1,0,0.3,0.7,0.3,0,1,0.7,1,1,0.066409
"53748",25,0,0,0.3,0.7,0.3,1,1,0.7,1,1,0.025016
"53748",26,1,0,0.3,0.7,0.3,0,1,0.7,1,1,0.060754
"53748",27,0,1,0.3,0.7,0.3,0,1,0.7,1,1,0.022972
"53748",28,0,1,0.3,0.7,0.3,1,1,0.7,1,1,0.023207
"53748",29,1,0,0.3,0.7,0.3,0,1,0.7,1,1,0.054718
"53748",30,0,0,0.3,0.7,0.3,1,1,0.3,1,2,0.11098
"53748",31,0,0,0.3,0.7,0.3,1,1,0.3,1,2,0.10254
"53748",32,0,1,0.3,0.7,0.3,0,1,0.7,1,1,0.021449
"53748",33,1,0,0.3,0.7,0.3,0,1,0.7,1,1,0.05079
"53748",34,0,1,0.3,0.7,0.3,1,1,0.7,1,1,0.019939
"53748",35,0,1,0.3,0.7,0.3,0,1,0.7,1,1,0.020072
"53748",36,1,0,0.3,0.7,0.3,0,1,0.7,1,1,0.046458
"53748",37,1,0,0.3,0.7,0.3,0,1,0.7,1,1,0.044395
"53748",38,0,0,0.3,0.7,0.3,0,1,0.7,1,1,0.017484
"53748",39,0,1,0.3,0.7,0.3,1,1,0.7,1,1,0.017591
"53748",40,0,1,0.3,0.7,0.3,1,1,0.7,1,1,0.017669
"53748",41,0,0,0.3,0.7,0.3,1,1,0.7,1,1,0.017722
"53748",42,1,0,0.3,0.7,0.3,0,1,0.3,1,2,0.15308
"53748",43,1,0,0.3,0.7,0.3,0,1,0.3,1,2,0.13275
"53748",44,0,1,0.3,0.7,0.3,0,1,0.3,1,2,0.063837
"53748",45,0,0,0.3,0.7,0.3,1,1,0.3,1,2,0.061611
"53748",46,0,0,0.3,0.7,0.3,1,1,0.3,1,2,0.05932
"53748",47,1,0,0.3,0.7,0.3,0,1,0.7,1,1,0.03964
"53748",48,1,0,0.3,0.7,0.3,0,1,0.7,1,1,0.038129
"53748",49,0,1,0.3,0.7,0.3,0,1,0.7,1,1,0.015729
"53748",50,0,0,0.3,0.7,0.3,1,1,0.7,1,1,0.015776
"53748",51,0,0,0.3,0.3,0.7,0,2,0.3,3,1,0.35
"53748",52,0,0,0.3,0.3,0.7,0,2,0.3,3,1,0.28112
"53748",53,0,0,0.3,0.3,0.7,0,2,0.3,3,1,0.22593
"53748",54,1,0,0.3,0.3,0.7,0,2,0.7,3,2,0.35
"53748",55,0,0,0.3,0.3,0.7,0,2,0.7,3,2,0.2232
"53748",56,0,1,0.3,0.3,0.7,1,2,0.7,3,2,0.20875
"53748",57,1,0,0.3,0.3,0.7,0,2,0.7,3,2,0.16518
"53748",58,0,1,0.3,0.3,0.7,0,2,0.7,3,2,0.14943
"53748",59,1,0,0.3,0.3,0.7,0,2,0.7,3,2,0.12532
"53748",60,1,0,0.3,0.3,0.7,1,2,0.7,3,2,0.11675
"53748",61,0,0,0.3,0.3,0.7,0,2,0.7,3,2,0.099819
"53748",62,1,1,0.3,0.3,0.7,0,2,0.7,3,2,0.095138
"53748",63,1,1,0.3,0.3,0.7,1,2,0.7,3,2,0.089111
"53748",64,1,0,0.3,0.3,0.7,0,2,0.7,3,2,0.083375
"53748",65,0,0,0.3,0.3,0.7,0,2,0.7,3,2,0.066463
"53748",66,1,0,0.3,0.3,0.7,1,2,0.7,3,2,0.071907
"53748",67,1,0,0.3,0.3,0.7,0,2,0.7,3,2,0.067963
"53748",68,1,1,0.3,0.3,0.7,1,2,0.7,3,2,0.064313
"53748",69,0,0,0.3,0.3,0.7,0,2,0.7,3,2,0.049158
"53748",70,1,0,0.3,0.3,0.7,0,2,0.7,3,2,0.057376
"53748",71,1,0,0.3,0.3,0.7,1,2,0.7,3,2,0.05471
"53748",72,1,0,0.3,0.3,0.7,0,2,0.7,3,2,0.052236
"53748",73,0,0,0.3,0.3,0.7,0,2,0.7,3,2,0.038736
"53748",74,1,1,0.3,0.3,0.7,1,2,0.7,3,2,0.047625
"53748",75,1,0,0.3,0.3,0.7,0,2,0.7,3,2,0.045724
"53748",76,0,1,0.3,0.3,0.7,1,2,0.7,3,2,0.033858
"53748",77,1,0,0.3,0.3,0.7,1,2,0.7,3,2,0.04216
"53748",78,1,0,0.3,0.3,0.7,0,2,0.7,3,2,0.040655
"53748",79,1,0,0.3,0.3,0.7,0,2,0.7,3,2,0.039239
"53748",80,0,1,0.3,0.3,0.7,1,2,0.7,3,2,0.028446
"53748",81,0,0,0.3,0.3,0.7,0,2,0.7,3,2,0.02844
"53748",82,1,1,0.3,0.3,0.7,1,2,0.7,3,2,0.035352
"53748",83,1,0,0.3,0.3,0.7,0,2,0.7,3,2,0.034288
"53748",84,1,0,0.3,0.3,0.7,1,2,0.7,3,2,0.033278
"53748",85,0,0,0.3,0.3,0.7,0,2,0.7,3,2,0.024544
"53748",86,0,0,0.3,0.3,0.7,1,2,0.7,3,2,0.024516
"53748",87,1,0,0.3,0.3,0.7,0,2,0.7,3,2,0.030426
"53748",88,0,1,0.3,0.3,0.7,0,2,0.7,3,2,0.02342
"53748",89,1,1,0.3,0.3,0.7,0,2,0.7,3,2,0.028791
"53748",90,1,0,0.3,0.3,0.7,1,2,0.7,3,2,0.028085
"53748",91,0,0,0.3,0.3,0.7,0,2,0.3,3,1,0.18692
"53748",92,0,1,0.3,0.3,0.7,0,2,0.3,3,1,0.15879
"53748",93,0,0,0.3,0.3,0.7,0,2,0.3,3,1,0.13777
"53748",94,1,0,0.3,0.3,0.7,0,2,0.7,3,2,0.027407
"53748",95,1,1,0.3,0.3,0.7,1,2,0.7,3,2,0.026757
"53748",96,0,1,0.3,0.3,0.7,0,2,0.7,3,2,0.019978
"53748",97,1,0,0.3,0.3,0.7,0,2,0.7,3,2,0.0255
"53748",98,0,1,0.3,0.3,0.7,1,2,0.7,3,2,0.019253
"53748",99,1,0,0.3,0.3,0.7,0,2,0.7,3,2,0.024351
"53748",100,1,0,0.3,0.3,0.7,0,2,0.7,3,2,0.023837
"53748",101,1,0,0.3,0.3,0.7,0,3,0.7,2,2,0.26923
"53748",102,0,0,0.3,0.3,0.7,0,3,0.7,2,2,0.39394
"53748",103,0,0,0.3,0.3,0.7,0,3,0.7,2,2,0.28261
"53748",104,1,1,0.3,0.3,0.7,1,3,0.7,2,2,0.086298
"53748",105,1,1,0.3,0.3,0.7,0,3,0.3,2,1,0.26923
"53748",106,1,1,0.3,0.3,0.7,1,3,0.3,2,1,0.23514
"53748",107,1,0,0.3,0.3,0.7,0,3,0.3,2,1,0.19999
"53748",108,0,0,0.3,0.3,0.7,0,3,0.3,2,1,0.26579
"53748",109,0,0,0.3,0.3,0.7,0,3,0.3,2,1,0.20998
"53748",110,0,0,0.3,0.3,0.7,0,3,0.7,2,2,0.20283
"53748",111,1,1,0.3,0.3,0.7,1,3,0.3,2,1,0.08892
"53748",112,1,1,0.3,0.3,0.7,1,3,0.3,2,1,0.085753
"53748",113,0,0,0.3,0.3,0.7,0,3,0.3,2,1,0.14678
"53748",114,1,1,0.3,0.3,0.7,0,3,0.3,2,1,0.06644
"53748",115,0,0,0.3,0.3,0.7,0,3,0.3,2,1,0.12002
"53748",116,1,1,0.3,0.3,0.7,1,3,0.3,2,1,0.054192
"53748",117,1,0,0.3,0.3,0.7,0,3,0.3,2,1,0.05311
"53748",118,1,1,0.3,0.3,0.7,0,3,0.3,2,1,0.051836
"53748",119,1,0,0.3,0.3,0.7,1,3,0.3,2,1,0.050445
"53748",120,1,1,0.3,0.3,0.7,0,3,0.3,2,1,0.048992
"53748",121,0,0,0.3,0.3,0.7,0,3,0.3,2,1,0.08328
"53748",122,0,0,0.3,0.3,0.7,0,3,0.3,2,1,0.076877
"53748",123,1,0,0.3,0.3,0.7,1,3,0.3,2,1,0.037784
"53748",124,0,0,0.3,0.3,0.7,0,3,0.3,2,1,0.06879
"53748",125,1,0,0.3,0.3,0.7,0,3,0.7,2,2,0.065142
"53748",126,1,0,0.3,0.3,0.7,1,3,0.7,2,2,0.067354
"53748",127,1,0,0.3,0.3,0.7,0,3,0.7,2,2,0.068052
"53748",128,1,1,0.3,0.3,0.7,0,3,0.7,2,2,0.067615
"53748",129,0,0,0.3,0.3,0.7,0,3,0.7,2,2,0.13008
"53748",130,0,0,0.3,0.3,0.7,0,3,0.7,2,2,0.11511
"53748",131,1,1,0.3,0.3,0.7,0,3,0.3,2,1,0.033561
"53748",132,1,0,0.3,0.3,0.7,0,3,0.3,2,1,0.033055
"53748",133,1,1,0.3,0.3,0.7,1,3,0.3,2,1,0.032515
"53748",134,1,0,0.3,0.3,0.7,0,3,0.3,2,1,0.031951
"53748",135,1,0,0.3,0.3,0.7,1,3,0.3,2,1,0.031371
"53748",136,1,0,0.3,0.3,0.7,0,3,0.3,2,1,0.030783
"53748",137,0,0,0.3,0.3,0.7,0,3,0.3,2,1,0.053215
"53748",138,0,0,0.3,0.3,0.7,0,3,0.3,2,1,0.050526
"53748",139,1,1,0.3,0.3,0.7,0,3,0.7,2,2,0.045956
"53748",140,1,1,0.3,0.3,0.7,0,3,0.7,2,2,0.045994
"53748",141,1,0,0.3,0.3,0.7,1,3,0.7,2,2,0.045716
"53748",142,1,0,0.3,0.3,0.7,0,3,0.7,2,2,0.045196
"53748",143,1,1,0.3,0.3,0.7,1,3,0.7,2,2,0.044496
"53748",144,0,0,0.3,0.3,0.7,0,3,0.7,2,2,0.082647
"53748",145,1,0,0.3,0.3,0.7,0,3,0.7,2,2,0.03869
"53748",146,1,0,0.3,0.3,0.7,1,3,0.7,2,2,0.03813
"53748",147,0,0,0.3,0.3,0.7,0,3,0.7,2,2,0.070795
"53748",148,0,0,0.3,0.3,0.7,0,3,0.7,2,2,0.066114
"53748",149,0,0,0.3,0.3,0.7,0,3,0.3,2,1,0.048096
"53748",150,1,0,0.3,0.3,0.7,1,3,0.3,2,1,0.024265
"56434",1,0,1,0.3,0.7,0.3,0,1,0.7,3,1,0.35
"56434",2,0,0,0.3,0.7,0.3,0,1,0.3,3,2,0.35
"56434",3,0,0,0.3,0.7,0.3,0,1,0.3,3,2,0.28112
"56434",4,1,0,0.3,0.7,0.3,0,1,0.7,3,1,0.2232
"56434",5,1,0,0.3,0.7,0.3,0,1,0.7,3,1,0.20875
"56434",6,1,0,0.3,0.7,0.3,0,1,0.7,3,1,0.18335
"56434",7,0,1,0.3,0.7,0.3,1,1,0.7,3,1,0.12967
"56434",8,0,1,0.3,0.7,0.3,1,1,0.7,3,1,0.12453
"56434",9,1,0,0.3,0.7,0.3,0,1,0.7,3,1,0.11691
"56434",10,0,1,0.3,0.7,0.3,1,1,0.7,3,1,0.1002
"56434",11,1,0,0.3,0.7,0.3,0,1,0.7,3,1,0.095235
"56434",12,0,0,0.3,0.7,0.3,1,1,0.7,3,1,0.083717
"56434",13,1,0,0.3,0.7,0.3,0,1,0.7,3,1,0.080276
"56434",14,1,0,0.3,0.7,0.3,0,1,0.7,3,1,0.07595
"56434",15,0,1,0.3,0.7,0.3,0,1,0.7,3,1,0.065063
"56434",16,1,0,0.3,0.7,0.3,1,1,0.7,3,1,0.066164
"56434",17,1,0,0.3,0.7,0.3,1,1,0.7,3,1,0.063
"56434",18,0,1,0.3,0.7,0.3,0,1,0.7,3,1,0.053033
"56434",19,1,0,0.3,0.7,0.3,0,1,0.7,3,1,0.056149
"56434",20,1,0,0.3,0.7,0.3,1,1,0.7,3,1,0.053767
"56434",21,0,0,0.3,0.7,0.3,1,1,0.7,3,1,0.044671
"56434",22,1,0,0.3,0.7,0.3,0,1,0.7,3,1,0.04872
"56434",23,1,0,0.3,0.7,0.3,0,1,0.7,3,1,0.046873
"56434",24,1,0,0.3,0.7,0.3,0,1,0.7,3,1,0.045121
"56434",25,0,0,0.3,0.7,0.3,1,1,0.7,3,1,0.036253
"56434",26,0,1,0.3,0.7,0.3,1,1,0.7,3,1,0.035804
"56434",27,1,0,0.3,0.7,0.3,0,1,0.7,3,1,0.039738
"56434",28,1,0,0.3,0.7,0.3,0,1,0.7,3,1,0.038485
"56434",29,1,0,0.3,0.7,0.3,0,1,0.7,3,1,0.037288
"56434",30,1,0,0.3,0.7,0.3,0,1,0.7,3,1,0.036146
"56434",31,0,0,0.3,0.7,0.3,0,1,0.3,3,2,0.22593
"56434",32,0,0,0.3,0.7,0.3,0,1,0.7,3,1,0.028721
"56434",33,1,0,0.3,0.7,0.3,0,1,0.7,3,1,0.033834
"56434",34,0,0,0.3,0.7,0.3,1,1,0.7,3,1,0.027197
"56434",35,1,0,0.3,0.7,0.3,0,1,0.7,3,1,0.031792
"56434",36,1,0,0.3,0.7,0.3,0,1,0.7,3,1,0.030957
"56434",37,1,1,0.3,0.7,0.3,0,1,0.7,3,1,0.030155
"56434",38,0,0,0.3,0.7,0.3,1,1,0.7,3,1,0.023743
"56434",39,0,1,0.3,0.7,0.3,1,1,0.7,3,1,0.023604
"56434",40,0,1,0.3,0.7,0.3,0,1,0.7,3,1,0.023429
"56434",41,0,1,0.3,0.7,0.3,0,1,0.7,3,1,0.023224
"56434",42,1,0,0.3,0.7,0.3,0,1,0.7,3,1,0.026142
"56434",43,0,1,0.3,0.7,0.3,1,1,0.7,3,1,0.022201
"56434",44,0,1,0.3,0.7,0.3,1,1,0.7,3,1,0.021987
"56434",45,0,1,0.3,0.7,0.3,1,1,0.7,3,1,0.021756
"56434",46,1,0,0.3,0.7,0.3,0,1,0.7,3,1,0.023553
"56434",47,1,0,0.3,0.7,0.3,0,1,0.7,3,1,0.023119
"56434",48,0,1,0.3,0.7,0.3,1,1,0.7,3,1,0.020216
"56434",49,0,0,0.3,0.7,0.3,0,1,0.7,3,1,0.020014
"56434",50,0,0,0.3,0.7,0.3,1,1,0.7,3,1,0.019803
"56434",51,1,0,0.3,0.3,0.7,0,2,0.3,2,1,0.26923
"56434",52,1,1,0.3,0.3,0.7,0,2,0.3,2,1,0.23514
"56434",53,1,1,0.3,0.3,0.7,0,2,0.3,2,1,0.19999
"56434",54,0,0,0.3,0.3,0.7,0,2,0.3,2,1,0.26579
"56434",55,0,0,0.3,0.3,0.7,1,2,0.7,2,2,0.5
"56434",56,1,1,0.3,0.3,0.7,0,2,0.3,2,1,0.11986
"56434",57,1,1,0.3,0.3,0.7,0,2,0.3,2,1,0.11098
"56434",58,0,0,0.3,0.3,0.7,0,2,0.3,2,1,0.16877
"56434",59,0,0,0.3,0.3,0.7,0,2,0.3,2,1,0.1444
"56434",60,1,0,0.3,0.3,0.7,0,2,0.3,2,1,0.066129
"56434",61,0,0,0.3,0.3,0.7,0,2,0.3,2,1,0.11835
"56434",62,1,1,0.3,0.3,0.7,1,2,0.3,2,1,0.054021
"56434",63,0,0,0.3,0.3,0.7,0,2,0.3,2,1,0.1004
"56434",64,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.12281
"56434",65,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.13178
"56434",66,1,1,0.3,0.3,0.7,1,2,0.7,2,2,0.13119
"56434",67,1,1,0.3,0.3,0.7,1,2,0.7,2,2,0.12529
"56434",68,0,0,0.3,0.3,0.7,1,2,0.7,2,2,0.20607
"56434",69,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.087447
"56434",70,1,1,0.3,0.3,0.7,1,2,0.7,2,2,0.084404
"56434",71,1,1,0.3,0.3,0.7,1,2,0.7,2,2,0.080771
"56434",72,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.076927
"56434",73,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.073095
"56434",74,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.069397
"56434",75,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.065896
"56434",76,0,0,0.3,0.3,0.7,0,2,0.7,2,2,0.10177
"56434",77,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.05446
"56434",78,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.052354
"56434",79,1,0,0.3,0.3,0.7,0,2,0.7,2,2,0.050337
"56434",80,0,0,0.3,0.3,0.7,0,2,0.7,2,2,0.079253
"56434",81,1,1,0.3,0.3,0.7,0,2,0.7,2,2,0.043409
"56434",82,1,1,0.3,0.3,0.7,0,2,0.7,2,2,0.042049
"56434",83,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.040737
"56434",84,1,1,0.3,0.3,0.7,1,2,0.7,2,2,0.039477
"56434",85,1,0,0.3,0.3,0.7,0,2,0.7,2,2,0.038269
"56434",86,1,1,0.3,0.3,0.7,0,2,0.7,2,2,0.037114
"56434",87,0,0,0.3,0.3,0.7,0,2,0.7,2,2,0.057977
"56434",88,1,1,0.3,0.3,0.7,0,2,0.7,2,2,0.033262
"56434",89,1,0,0.3,0.3,0.7,0,2,0.7,2,2,0.032404
"56434",90,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.031577
"56434",91,0,0,0.3,0.3,0.7,0,2,0.7,2,2,0.049799
"56434",92,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.028746
"56434",93,0,0,0.3,0.3,0.7,0,2,0.7,2,2,0.046111
"56434",94,1,0,0.3,0.3,0.7,0,2,0.7,2,2,0.026368
"56434",95,0,0,0.3,0.3,0.7,0,2,0.7,2,2,0.042946
"56434",96,1,0,0.3,0.3,0.7,0,2,0.7,2,2,0.024345
"56434",97,0,0,0.3,0.3,0.7,0,2,0.7,2,2,0.040199
"56434",98,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.022602
"56434",99,1,1,0.3,0.3,0.7,1,2,0.7,2,2,0.022238
"56434",100,0,0,0.3,0.3,0.7,0,2,0.7,2,2,0.036969
"56434",101,0,0,0.3,0.3,0.7,0,3,0.3,1,1,0.26923
"56434",102,0,0,0.3,0.3,0.7,0,3,0.3,1,1,0.23514
"56434",103,0,0,0.3,0.3,0.7,1,3,0.7,1,2,0.26923
"56434",104,0,0,0.3,0.3,0.7,1,3,0.7,1,2,0.23514
"56434",105,0,1,0.3,0.3,0.7,1,3,0.7,1,2,0.19999
"56434",106,0,0,0.3,0.3,0.7,0,3,0.3,1,1,0.19999
"56434",107,0,0,0.3,0.3,0.7,0,3,0.3,1,1,0.17126
"56434",108,0,1,0.3,0.3,0.7,0,3,0.3,1,1,0.1487
"56434",109,0,0,0.3,0.3,0.7,0,3,0.3,1,1,0.13093
"56434",110,0,1,0.3,0.3,0.7,0,3,0.7,1,2,0.17126
"56434",111,1,0,0.3,0.3,0.7,0,3,0.7,1,2,0.22693
"56434",112,1,0,0.3,0.3,0.7,0,3,0.7,1,2,0.18495
"56434",113,0,1,0.3,0.3,0.7,1,3,0.7,1,2,0.085067
"56434",114,1,0,0.3,0.3,0.7,0,3,0.7,1,2,0.14385
"56434",115,0,1,0.3,0.3,0.7,0,3,0.7,1,2,0.066106
"56434",116,1,0,0.3,0.3,0.7,1,3,0.7,1,2,0.11796
"56434",117,0,1,0.3,0.3,0.7,0,3,0.7,1,2,0.054016
"56434",118,0,0,0.3,0.3,0.7,0,3,0.7,1,2,0.052848
"56434",119,0,1,0.3,0.3,0.7,0,3,0.7,1,2,0.051516
"56434",120,0,1,0.3,0.3,0.7,1,3,0.7,1,2,0.050088
"56434",121,0,1,0.3,0.3,0.7,1,3,0.7,1,2,0.048613
"56434",122,0,1,0.3,0.3,0.7,0,3,0.7,1,2,0.047128
"56434",123,0,0,0.3,0.3,0.7,0,3,0.3,1,1,0.11671
"56434",124,1,0,0.3,0.3,0.7,0,3,0.7,1,2,0.078423
"56434",125,0,0,0.3,0.3,0.7,0,3,0.7,1,2,0.040882
"56434",126,0,0,0.3,0.3,0.7,0,3,0.7,1,2,0.03984
"56434",127,1,0,0.3,0.3,0.7,0,3,0.7,1,2,0.067187
"56434",128,1,0,0.3,0.3,0.7,0,3,0.7,1,2,0.062957
"56434",129,1,0,0.3,0.3,0.7,0,3,0.7,1,2,0.059228
"56434",130,0,1,0.3,0.3,0.7,1,3,0.7,1,2,0.029592
"56434",131,1,0,0.3,0.3,0.7,0,3,0.7,1,2,0.054309
"56434",132,0,0,0.3,0.3,0.7,1,3,0.7,1,2,0.026947
"56434",133,1,0,0.3,0.3,0.7,0,3,0.7,1,2,0.05016
"56434",134,0,0,0.3,0.3,0.7,0,3,0.7,1,2,0.024729
"56434",135,0,1,0.3,0.3,0.7,1,3,0.7,1,2,0.024465
"56434",136,0,0,0.3,0.3,0.7,0,3,0.7,1,2,0.024185
"56434",137,1,0,0.3,0.3,0.7,0,3,0.7,1,2,0.044424
"56434",138,0,0,0.3,0.3,0.7,1,3,0.7,1,2,0.022396
"56434",139,1,0,0.3,0.3,0.7,0,3,0.7,1,2,0.041603
"56434",140,0,0,0.3,0.3,0.7,1,3,0.7,1,2,0.020849
"56434",141,1,0,0.3,0.3,0.7,0,3,0.7,1,2,0.039125
"56434",142,1,0,0.3,0.3,0.7,0,3,0.7,1,2,0.037652
"56434",143,1,0,0.3,0.3,0.7,0,3,0.7,1,2,0.036286
"56434",144,0,0,0.3,0.3,0.7,1,3,0.7,1,2,0.017474
"56434",145,1,0,0.3,0.3,0.7,0,3,0.7,1,2,0.034414
"56434",146,0,1,0.3,0.3,0.7,0,3,0.7,1,2,0.016504
"56434",147,0,1,0.3,0.3,0.7,1,3,0.7,1,2,0.016419
"56434",148,0,1,0.3,0.3,0.7,1,3,0.7,1,2,0.016327
"56434",149,1,0,0.3,0.3,0.7,0,3,0.7,1,2,0.031683
"56434",150,1,0,0.3,0.3,0.7,0,3,0.7,1,2,0.03071
"57781",1,0,0,0.3,0.3,0.7,0,1,0.3,1,1,0.26923
"57781",2,0,0,0.3,0.3,0.7,0,1,0.3,1,1,0.23514
"57781",3,0,0,0.3,0.3,0.7,0,1,0.3,1,1,0.19999
"57781",4,0,0,0.3,0.3,0.7,0,1,0.7,1,2,0.26923
"57781",5,0,0,0.3,0.3,0.7,0,1,0.7,1,2,0.23514
"57781",6,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.31894
"57781",7,0,1,0.3,0.3,0.7,0,1,0.7,1,2,0.12908
"57781",8,0,1,0.3,0.3,0.7,0,1,0.3,1,1,0.17126
"57781",9,0,0,0.3,0.3,0.7,0,1,0.3,1,1,0.1487
"57781",10,0,1,0.3,0.3,0.7,0,1,0.3,1,1,0.13093
"57781",11,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.21417
"57781",12,0,1,0.3,0.3,0.7,1,1,0.7,1,2,0.089084
"57781",13,0,0,0.3,0.3,0.7,1,1,0.7,1,2,0.086184
"57781",14,0,0,0.3,0.3,0.7,1,1,0.7,1,2,0.082556
"57781",15,0,0,0.3,0.3,0.7,0,1,0.7,1,2,0.078641
"57781",16,0,1,0.3,0.3,0.7,1,1,0.7,1,2,0.0747
"57781",17,0,1,0.3,0.3,0.7,0,1,0.3,1,1,0.11671
"57781",18,0,1,0.3,0.3,0.7,0,1,0.3,1,1,0.10515
"57781",19,1,0,0.3,0.3,0.7,0,1,0.3,1,1,0.14154
"57781",20,0,0,0.3,0.3,0.7,0,1,0.3,1,1,0.079486
"57781",21,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.11882
"57781",22,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.1062
"57781",23,0,0,0.3,0.3,0.7,1,1,0.7,1,2,0.051651
"57781",24,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.091292
"57781",25,0,0,0.3,0.3,0.7,1,1,0.7,1,2,0.044064
"57781",26,0,1,0.3,0.3,0.7,1,1,0.7,1,2,0.043146
"57781",27,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.07681
"57781",28,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.071331
"57781",29,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.066582
"57781",30,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.062426
"57781",31,0,1,0.3,0.3,0.7,0,1,0.7,1,2,0.028046
"57781",32,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.057155
"57781",33,0,0,0.3,0.3,0.7,0,1,0.7,1,2,0.025588
"57781",34,0,0,0.3,0.3,0.7,1,1,0.7,1,2,0.025476
"57781",35,0,1,0.3,0.3,0.7,0,1,0.7,1,2,0.025323
"57781",36,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.050137
"57781",37,0,1,0.3,0.3,0.7,0,1,0.7,1,2,0.023322
"57781",38,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.046655
"57781",39,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.044575
"57781",40,0,0,0.3,0.3,0.7,1,1,0.7,1,2,0.020203
"57781",41,0,1,0.3,0.3,0.7,0,1,0.7,1,2,0.020134
"57781",42,0,1,0.3,0.3,0.7,0,1,0.7,1,2,0.020044
"57781",43,0,1,0.3,0.3,0.7,1,1,0.7,1,2,0.019936
"57781",44,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.039411
"57781",45,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.037917
"57781",46,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.036531
"57781",47,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.035244
"57781",48,0,1,0.3,0.3,0.7,0,1,0.7,1,2,0.015823
"57781",49,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.033514
"57781",50,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.032427
"57781",51,1,1,0.3,0.3,0.7,0,2,0.3,3,1,0.35
"57781",52,1,1,0.3,0.3,0.7,0,2,0.7,3,2,0.35
"57781",53,0,1,0.3,0.3,0.7,0,2,0.7,3,2,0.2232
"57781",54,1,0,0.3,0.3,0.7,0,2,0.3,3,1,0.28112
"57781",55,1,0,0.3,0.3,0.7,0,2,0.3,3,1,0.22593
"57781",56,0,0,0.3,0.3,0.7,0,2,0.3,3,1,0.10793
"57781",57,1,1,0.3,0.3,0.7,0,2,0.3,3,1,0.16458
"57781",58,0,1,0.3,0.3,0.7,0,2,0.7,3,2,0.20875
"57781",59,1,0,0.3,0.3,0.7,0,2,0.7,3,2,0.16518
"57781",60,1,1,0.3,0.3,0.7,0,2,0.7,3,2,0.15151
"57781",61,1,0,0.3,0.3,0.7,0,2,0.7,3,2,0.13668
"57781",62,1,0,0.3,0.3,0.7,0,2,0.7,3,2,0.12315
"57781",63,1,0,0.3,0.3,0.7,0,2,0.7,3,2,0.11144
"57781",64,1,1,0.3,0.3,0.7,1,2,0.7,3,2,0.10144
"57781",65,1,0,0.3,0.3,0.7,0,2,0.7,3,2,0.092898
"57781",66,0,0,0.3,0.3,0.7,0,2,0.7,3,2,0.056254
"57781",67,0,0,0.3,0.3,0.7,0,2,0.7,3,2,0.05776
"57781",68,1,0,0.3,0.3,0.7,1,2,0.7,3,2,0.074576
"57781",69,0,0,0.3,0.3,0.7,0,2,0.7,3,2,0.052317
"57781",70,0,1,0.3,0.3,0.7,0,2,0.7,3,2,0.052245
"57781",71,1,0,0.3,0.3,0.7,0,2,0.7,3,2,0.061552
"57781",72,1,0,0.3,0.3,0.7,1,2,0.7,3,2,0.058479
