"subject","trial_num","feedback","latent_agent","latent_prob","mine_prob_win_left","mine_prob_win_right","latent_guess","block_num","condition","subj_choice","lr"
"49829",110,1,0,0.3,0.3,0.7,0,3,1,2,0.18985
"49829",111,0,1,0.3,0.3,0.7,1,3,1,2,0.026479
"49829",112,0,1,0.3,0.3,0.7,1,3,1,2,0.029306
"49829",113,1,0,0.3,0.3,0.7,0,3,1,2,0.15102
"49829",114,1,0,0.3,0.3,0.7,0,3,1,2,0.1312
"49829",115,0,1,0.3,0.3,0.7,1,3,1,2,0.01916
"49829",116,1,0,0.3,0.3,0.7,0,3,1,2,0.11381
"49829",117,1,0,0.3,0.3,0.7,0,3,1,2,0.10218
"49829",118,1,0,0.3,0.3,0.7,0,3,1,2,0.092705
"49829",119,0,0,0.3,0.3,0.7,1,3,1,2,0.01172
"49829",120,0,1,0.3,0.3,0.7,1,3,1,2,0.012521
"49829",121,1,0,0.3,0.3,0.7,0,3,1,2,0.08282
"49829",122,1,0,0.3,0.3,0.7,0,3,1,2,0.076485
"49829",123,1,0,0.3,0.3,0.7,0,3,1,2,0.071051
"49829",124,0,0,0.3,0.3,0.7,1,3,1,2,0.0086902
"49829",125,1,0,0.3,0.3,0.7,0,3,1,2,0.065766
"49829",126,0,0,0.3,0.3,0.7,1,3,1,2,0.0081167
"49829",127,1,0,0.3,0.3,0.7,0,3,1,2,0.061211
"49829",128,0,1,0.3,0.3,0.7,1,3,1,2,0.007617
"49829",129,1,0,0.3,0.3,0.7,0,3,1,2,0.057244
"49829",130,1,0,0.3,0.3,0.7,0,3,1,2,0.054145
"49829",131,0,1,0.3,0.3,0.7,1,3,1,2,0.0064869
"49829",132,0,1,0.3,0.3,0.7,0,3,1,2,0.0067748
"49829",133,1,0,0.3,0.3,0.7,1,3,1,2,0.050689
"49829",134,1,0,0.3,0.3,0.7,0,3,1,2,0.048244
"49829",135,0,0,0.3,0.3,0.7,1,3,1,2,0.0058738
"49829",136,0,1,0.3,0.3,0.7,1,3,1,2,0.0061062
"49829",137,1,0,0.3,0.3,0.7,0,3,1,2,0.045477
"49829",138,1,0,0.3,0.3,0.7,0,3,1,2,0.043499
"49829",139,1,0,0.3,0.3,0.7,0,3,1,2,0.041686
"49829",140,0,0,0.3,0.3,0.7,1,3,1,2,0.0049674
"49829",141,1,0,0.3,0.3,0.7,0,3,1,2,0.03982
"49829",142,0,1,0.3,0.3,0.7,1,3,1,2,0.0047723
"49829",143,1,0,0.3,0.3,0.7,0,3,1,2,0.038113
"49829",144,1,0,0.3,0.3,0.7,0,3,1,2,0.036714
"49829",145,0,1,0.3,0.3,0.7,1,3,1,2,0.004287
"49829",146,0,0,0.3,0.3,0.7,1,3,1,2,0.0044223
"49829",147,0,1,0.3,0.3,0.7,1,3,1,2,0.0045583
"49829",148,0,1,0.3,0.3,0.7,1,3,1,2,0.0046948
"49829",149,0,1,0.3,0.3,0.7,1,3,1,1,0.094685
"49829",150,0,1,0.3,0.3,0.7,1,3,1,2,0.0048315
"49987",1,1,1,0.3,0.3,0.7,1,1,3,2,0.25333
"49987",2,1,1,0.3,0.3,0.7,1,1,3,1,0.25333
"49987",3,0,0,0.3,0.3,0.7,1,1,3,2,0.17315
"49987",4,0,0,0.3,0.3,0.7,1,1,3,1,0.17315
"49987",5,0,0,0.3,0.3,0.7,1,1,3,1,0.16915
"49987",6,1,0,0.3,0.3,0.7,1,1,3,1,0.1365
"49987",7,1,0,0.3,0.3,0.7,0,1,3,1,0.13072
"49987",8,0,1,0.3,0.3,0.7,0,1,3,2,0.16915
"49987",9,1,0,0.3,0.3,0.7,1,1,3,2,0.1365
"49987",10,1,0,0.3,0.3,0.7,1,1,3,1,0.12232
"49987",11,0,1,0.3,0.3,0.7,1,1,3,1,0.087774
"49987",12,0,0,0.3,0.3,0.7,0,1,3,1,0.086954
"49987",13,0,0,0.3,0.3,0.7,0,1,3,1,0.084642
"49987",14,0,0,0.3,0.3,0.7,0,1,3,1,0.08149
"49987",15,0,1,0.3,0.3,0.7,0,1,3,1,0.077942
"49987",16,0,1,0.3,0.3,0.7,0,1,3,1,0.074276
"49987",17,1,0,0.3,0.3,0.7,0,1,3,2,0.13072
"49987",18,1,1,0.3,0.3,0.7,1,1,3,1,0.05451
"49987",19,1,0,0.3,0.3,0.7,0,1,3,1,0.054265
"49987",20,0,0,0.3,0.3,0.7,1,1,3,1,0.060431
"49987",21,1,1,0.3,0.3,0.7,0,1,3,2,0.12232
"49987",22,1,0,0.3,0.3,0.7,0,1,3,2,0.11335
"49987",23,0,0,0.3,0.3,0.7,1,1,3,2,0.073529
"49987",24,1,0,0.3,0.3,0.7,0,1,3,1,0.048897
"49987",25,0,0,0.3,0.3,0.7,1,1,3,1,0.054235
"49987",26,1,0,0.3,0.3,0.7,1,1,3,1,0.044492
"49987",27,1,1,0.3,0.3,0.7,0,1,3,1,0.043977
"49987",28,0,0,0.3,0.3,0.7,1,1,3,1,0.046112
"49987",29,0,0,0.3,0.3,0.7,1,1,3,2,0.074155
"49987",30,1,0,0.3,0.3,0.7,0,1,3,1,0.040403
"49987",31,1,0,0.3,0.3,0.7,0,1,3,1,0.039824
"49987",32,0,1,0.3,0.3,0.7,1,1,3,1,0.039925
"49987",33,0,0,0.3,0.3,0.7,1,1,3,2,0.073451
"49987",34,1,0,0.3,0.3,0.7,1,1,3,2,0.076299
"49987",35,1,0,0.3,0.3,0.7,0,1,3,2,0.073104
"49987",36,1,0,0.3,0.3,0.7,0,1,3,2,0.069836
"49987",37,0,1,0.3,0.3,0.7,1,1,3,2,0.051452
"49987",38,0,0,0.3,0.3,0.7,0,1,3,2,0.051231
"49987",39,0,0,0.3,0.3,0.7,0,1,3,2,0.050659
"49987",40,0,0,0.3,0.3,0.7,1,1,3,1,0.039098
"49987",41,0,1,0.3,0.3,0.7,1,1,3,2,0.049828
"49987",42,0,0,0.3,0.3,0.7,1,1,3,1,0.038243
"49987",43,0,1,0.3,0.3,0.7,0,1,3,1,0.037372
"49987",44,1,0,0.3,0.3,0.7,0,1,3,2,0.049611
"49987",45,0,0,0.3,0.3,0.7,1,1,3,2,0.045331
"49987",46,0,0,0.3,0.3,0.7,1,1,3,1,0.036498
"49987",47,0,0,0.3,0.3,0.7,1,1,3,2,0.04448
"49987",48,1,1,0.3,0.3,0.7,0,1,3,1,0.029318
"49987",49,1,0,0.3,0.3,0.7,0,1,3,1,0.029146
"49987",50,1,1,0.3,0.3,0.7,0,1,3,1,0.028918
"49987",51,1,1,0.3,0.3,0.7,0,2,2,1,0.16964
"49987",52,0,0,0.3,0.3,0.7,0,2,2,1,0.42748
"49987",53,0,0,0.3,0.3,0.7,0,2,2,1,0.29947
"49987",54,0,0,0.3,0.3,0.7,0,2,2,2,0.5
"49987",55,0,0,0.3,0.3,0.7,0,2,2,2,0.33333
"49987",56,1,1,0.3,0.3,0.7,1,2,2,2,0.036538
"49987",57,1,0,0.3,0.3,0.7,0,2,2,2,0.040606
"49987",58,1,1,0.3,0.3,0.7,0,2,2,2,0.044244
"49987",59,1,0,0.3,0.3,0.7,0,2,2,2,0.047315
"49987",60,1,1,0.3,0.3,0.7,0,2,2,2,0.049743
"49987",61,0,0,0.3,0.3,0.7,0,2,2,2,0.20189
"49987",62,1,0,0.3,0.3,0.7,1,2,2,2,0.036062
"49987",63,1,0,0.3,0.3,0.7,0,2,2,2,0.037468
"49987",64,1,0,0.3,0.3,0.7,1,2,2,2,0.038578
"49987",65,0,0,0.3,0.3,0.7,0,2,2,2,0.15047
"49987",66,1,1,0.3,0.3,0.7,1,2,2,2,0.030288
"49987",67,1,1,0.3,0.3,0.7,0,2,2,2,0.031018
"49987",68,1,1,0.3,0.3,0.7,0,2,2,2,0.031594
"49987",69,0,0,0.3,0.3,0.7,0,2,2,2,0.11935
"49987",70,0,0,0.3,0.3,0.7,0,2,2,2,0.10663
"49987",71,1,0,0.3,0.3,0.7,1,2,2,1,0.044738
"49987",72,1,1,0.3,0.3,0.7,1,2,2,2,0.021575
"49987",73,1,1,0.3,0.3,0.7,0,2,2,2,0.022013
"49987",74,1,0,0.3,0.3,0.7,1,2,2,1,0.047721
"49987",75,0,0,0.3,0.3,0.7,0,2,2,2,0.092287
"49987",76,0,0,0.3,0.3,0.7,0,2,2,2,0.08449
"49987",77,0,0,0.3,0.3,0.7,0,2,2,1,0.21054
"49987",78,1,0,0.3,0.3,0.7,1,2,2,2,0.01638
"49987",79,0,0,0.3,0.3,0.7,0,2,2,2,0.076652
"49987",80,1,1,0.3,0.3,0.7,1,2,2,1,0.034364
"49987",81,1,0,0.3,0.3,0.7,1,2,2,2,0.014571
"49987",82,1,1,0.3,0.3,0.7,1,2,2,2,0.014855
"49987",83,0,0,0.3,0.3,0.7,0,2,2,2,0.069145
"49987",84,1,0,0.3,0.3,0.7,0,2,2,2,0.013364
"49987",85,1,1,0.3,0.3,0.7,1,2,2,2,0.013596
"49987",86,1,0,0.3,0.3,0.7,0,2,2,2,0.013811
"49987",87,1,0,0.3,0.3,0.7,1,2,2,2,0.01401
"49987",88,1,0,0.3,0.3,0.7,1,2,2,2,0.014192
"49987",89,1,0,0.3,0.3,0.7,0,2,2,1,0.036066
"49987",90,1,1,0.3,0.3,0.7,1,2,2,1,0.037476
"49987",91,0,0,0.3,0.3,0.7,0,2,2,1,0.15643
"49987",92,1,0,0.3,0.3,0.7,1,2,2,2,0.014358
"49987",93,1,0,0.3,0.3,0.7,1,2,2,2,0.014507
"49987",94,1,1,0.3,0.3,0.7,1,2,2,2,0.01464
"49987",95,1,0,0.3,0.3,0.7,1,2,2,2,0.014758
"49987",96,1,0,0.3,0.3,0.7,1,2,2,2,0.01486
"49987",97,1,1,0.3,0.3,0.7,0,2,2,2,0.014948
"49987",98,1,0,0.3,0.3,0.7,1,2,2,2,0.015021
"49987",99,1,0,0.3,0.3,0.7,1,2,2,2,0.015081
"49987",100,0,0,0.3,0.3,0.7,0,2,2,2,0.053707
"49987",101,1,0,0.3,0.7,0.3,0,3,1,2,0.5
"49987",102,0,0,0.3,0.7,0.3,1,3,1,2,0.0681
"49987",103,0,0,0.3,0.7,0.3,1,3,1,2,0.073708
"49987",104,0,0,0.3,0.7,0.3,1,3,1,2,0.077271
"49987",105,1,0,0.3,0.7,0.3,0,3,1,1,0.5
"49987",106,1,0,0.3,0.7,0.3,0,3,1,1,0.33333
"49987",107,0,1,0.3,0.7,0.3,1,3,1,1,0.036538
"49987",108,0,1,0.3,0.7,0.3,1,3,1,1,0.040606
"49987",109,1,0,0.3,0.7,0.3,0,3,1,1,0.23178
"49987",110,0,0,0.3,0.7,0.3,1,3,1,1,0.028871
"49987",111,0,1,0.3,0.7,0.3,1,3,1,2,0.078929
"49987",112,0,1,0.3,0.7,0.3,1,3,1,1,0.031196
"49987",113,0,0,0.3,0.7,0.3,1,3,1,1,0.033314
"49987",114,1,0,0.3,0.7,0.3,0,3,1,2,0.25007
"49987",115,0,0,0.3,0.7,0.3,1,3,1,2,0.051469
"49987",116,0,1,0.3,0.7,0.3,0,3,1,1,0.035178
"49987",117,0,0,0.3,0.7,0.3,1,3,1,2,0.052532
"49987",118,0,0,0.3,0.7,0.3,1,3,1,2,0.053046
"49987",119,0,0,0.3,0.7,0.3,1,3,1,2,0.053092
"49987",120,0,1,0.3,0.7,0.3,0,3,1,2,0.052757
"49987",121,1,0,0.3,0.7,0.3,0,3,1,1,0.1658
"49987",122,1,0,0.3,0.7,0.3,0,3,1,1,0.14222
"49987",123,1,0,0.3,0.7,0.3,0,3,1,1,0.12451
"49987",124,1,0,0.3,0.7,0.3,0,3,1,1,0.11073
"49987",125,0,1,0.3,0.7,0.3,1,3,1,1,0.013653
"49987",126,0,1,0.3,0.7,0.3,1,3,1,1,0.014329
"49987",127,1,0,0.3,0.7,0.3,0,3,1,1,0.096956
"49987",128,1,0,0.3,0.7,0.3,0,3,1,1,0.088386
"49987",129,1,0,0.3,0.7,0.3,0,3,1,1,0.081208
"49987",130,1,0,0.3,0.7,0.3,0,3,1,1,0.075109
"49987",131,0,1,0.3,0.7,0.3,1,3,1,1,0.0079218
"49987",132,0,1,0.3,0.7,0.3,1,3,1,1,0.0082451
"49987",133,1,0,0.3,0.7,0.3,0,3,1,1,0.068746
"49987",134,1,0,0.3,0.7,0.3,0,3,1,1,0.064324
"49987",135,1,0,0.3,0.7,0.3,0,3,1,1,0.060436
"49987",136,1,0,0.3,0.7,0.3,0,3,1,1,0.056992
"49987",137,0,1,0.3,0.7,0.3,1,3,1,1,0.0053396
"49987",138,1,0,0.3,0.7,0.3,0,3,1,1,0.053633
"49987",139,0,1,0.3,0.7,0.3,1,3,1,1,0.0049888
"49987",140,1,0,0.3,0.7,0.3,0,3,1,1,0.05065
"49987",141,1,0,0.3,0.7,0.3,0,3,1,1,0.048208
"49987",142,0,0,0.3,0.7,0.3,1,3,1,1,0.0042689
"49987",143,1,0,0.3,0.7,0.3,0,3,1,1,0.045796
"49987",144,0,0,0.3,0.7,0.3,1,3,1,1,0.0040315
"49987",145,0,0,0.3,0.7,0.3,1,3,1,1,0.004149
"49987",146,0,0,0.3,0.7,0.3,1,3,1,1,0.0042674
"49987",147,0,1,0.3,0.7,0.3,1,3,1,1,0.0043866
"49987",148,1,0,0.3,0.7,0.3,0,3,1,1,0.043061
"49987",149,0,1,0.3,0.7,0.3,1,3,1,1,0.004153
"49987",150,0,1,0.3,0.7,0.3,1,3,1,1,0.0042618
"50203",1,1,1,0.3,0.3,0.7,1,1,2,2,0.11475
"50203",2,1,0,0.3,0.3,0.7,1,1,2,2,0.11181
"50203",3,1,1,0.3,0.3,0.7,0,1,2,2,0.10712
"50203",4,0,0,0.3,0.3,0.7,0,1,2,2,0.36439
"50203",5,1,1,0.3,0.3,0.7,0,1,2,1,0.11475
"50203",6,0,0,0.3,0.3,0.7,0,1,2,1,0.44853
"50203",7,1,0,0.3,0.3,0.7,1,1,2,2,0.052684
"50203",8,1,1,0.3,0.3,0.7,1,1,2,2,0.053018
"50203",9,1,0,0.3,0.3,0.7,1,1,2,2,0.052962
"50203",10,1,1,0.3,0.3,0.7,1,1,2,2,0.052585
"50203",11,1,0,0.3,0.3,0.7,1,1,2,2,0.05195
"50203",12,1,0,0.3,0.3,0.7,1,1,2,2,0.051117
"50203",13,1,0,0.3,0.3,0.7,1,1,2,2,0.050136
"50203",14,1,0,0.3,0.3,0.7,1,1,2,2,0.04905
"50203",15,1,0,0.3,0.3,0.7,1,1,2,2,0.047894
"50203",16,1,0,0.3,0.3,0.7,1,1,2,2,0.046697
"50203",17,1,0,0.3,0.3,0.7,1,1,2,2,0.045479
"50203",18,1,1,0.3,0.3,0.7,1,1,2,2,0.044259
"50203",19,1,0,0.3,0.3,0.7,1,1,2,2,0.043049
"50203",20,1,0,0.3,0.3,0.7,1,1,2,2,0.041859
"50203",21,0,0,0.3,0.3,0.7,0,1,2,2,0.13714
"50203",22,0,0,0.3,0.3,0.7,0,1,2,2,0.1206
"50203",23,1,0,0.3,0.3,0.7,1,1,2,2,0.026101
"50203",24,0,0,0.3,0.3,0.7,1,1,2,2,0.10488
"50203",25,1,0,0.3,0.3,0.7,1,1,2,2,0.021513
"50203",26,1,0,0.3,0.3,0.7,1,1,2,2,0.02142
"50203",27,1,1,0.3,0.3,0.7,1,1,2,2,0.021311
"50203",28,1,0,0.3,0.3,0.7,1,1,2,2,0.021187
"50203",29,1,1,0.3,0.3,0.7,1,1,2,2,0.021051
"50203",30,1,1,0.3,0.3,0.7,1,1,2,2,0.020903
"50203",31,1,1,0.3,0.3,0.7,1,1,2,2,0.020745
"50203",32,0,0,0.3,0.3,0.7,1,1,2,2,0.081984
"50203",33,1,1,0.3,0.3,0.7,1,1,2,2,0.017827
"50203",34,1,0,0.3,0.3,0.7,1,1,2,2,0.017737
"50203",35,1,0,0.3,0.3,0.7,1,1,2,2,0.01764
"50203",36,0,0,0.3,0.3,0.7,1,1,2,2,0.071879
"50203",37,0,0,0.3,0.3,0.7,1,1,2,2,0.067059
"50203",38,1,0,0.3,0.3,0.7,1,1,2,2,0.013725
"50203",39,0,0,0.3,0.3,0.7,1,1,2,2,0.061994
"50203",40,1,1,0.3,0.3,0.7,1,1,2,2,0.012272
"50203",41,1,0,0.3,0.3,0.7,1,1,2,2,0.012268
"50203",42,1,0,0.3,0.3,0.7,1,1,2,2,0.01226
"50203",43,1,1,0.3,0.3,0.7,1,1,2,2,0.012248
"50203",44,1,1,0.3,0.3,0.7,1,1,2,2,0.012231
"50203",45,0,0,0.3,0.3,0.7,1,1,2,2,0.054926
"50203",46,1,0,0.3,0.3,0.7,1,1,2,2,0.011075
"50203",47,1,1,0.3,0.3,0.7,1,1,2,2,0.011068
"50203",48,1,0,0.3,0.3,0.7,1,1,2,2,0.011059
"50203",49,1,0,0.3,0.3,0.7,1,1,2,2,0.011046
"50203",50,0,0,0.3,0.3,0.7,1,1,2,2,0.049824
"50203",51,1,1,0.3,0.7,0.3,0,2,3,1,0.18667
"50203",52,0,1,0.3,0.7,0.3,1,2,3,1,0.13752
"50203",53,1,0,0.3,0.7,0.3,1,2,3,1,0.1403
"50203",54,1,0,0.3,0.7,0.3,1,2,3,1,0.13278
"50203",55,1,0,0.3,0.7,0.3,1,2,3,1,0.12362
"50203",56,0,0,0.3,0.7,0.3,0,2,3,2,0.18667
"50203",57,1,0,0.3,0.7,0.3,0,2,3,1,0.11432
"50203",58,1,0,0.3,0.7,0.3,0,2,3,1,0.10555
"50203",59,0,1,0.3,0.7,0.3,0,2,3,1,0.047944
"50203",60,1,0,0.3,0.7,0.3,0,2,3,1,0.090693
"50203",61,0,0,0.3,0.7,0.3,1,2,3,1,0.043168
"50203",62,1,0,0.3,0.7,0.3,0,2,3,1,0.079366
"50203",63,1,1,0.3,0.7,0.3,0,2,3,1,0.074832
"50203",64,1,0,0.3,0.7,0.3,0,2,3,1,0.070645
"50203",65,1,1,0.3,0.7,0.3,0,2,3,1,0.066798
"50203",66,1,0,0.3,0.7,0.3,0,2,3,1,0.063272
"50203",67,0,0,0.3,0.7,0.3,0,2,3,1,0.024075
"50203",68,1,1,0.3,0.7,0.3,1,2,3,1,0.057899
"50203",69,1,1,0.3,0.7,0.3,0,2,3,1,0.055198
"50203",70,1,1,0.3,0.7,0.3,1,2,3,1,0.052703
"50203",71,1,0,0.3,0.7,0.3,0,2,3,1,0.050396
"50203",72,0,0,0.3,0.7,0.3,1,2,3,1,0.017099
"50203",73,0,1,0.3,0.7,0.3,0,2,3,1,0.017889
"50203",74,1,0,0.3,0.7,0.3,1,2,3,1,0.045784
"50203",75,0,1,0.3,0.7,0.3,0,2,3,1,0.017157
"50203",76,1,0,0.3,0.7,0.3,1,2,3,1,0.042921
"50203",77,0,0,0.3,0.7,0.3,0,2,3,1,0.016484
"50203",78,1,0,0.3,0.7,0.3,0,2,3,1,0.040379
"50203",79,1,0,0.3,0.7,0.3,0,2,3,1,0.039033
"50203",80,1,0,0.3,0.7,0.3,0,2,3,1,0.037762
"50203",81,1,0,0.3,0.7,0.3,0,2,3,1,0.036561
"50203",82,0,1,0.3,0.7,0.3,1,2,3,1,0.012923
"50203",83,1,0,0.3,0.7,0.3,0,2,3,1,0.034743
"50203",84,0,1,0.3,0.7,0.3,1,2,3,1,0.012537
"50203",85,1,1,0.3,0.7,0.3,0,2,3,1,0.033089
"50203",86,1,0,0.3,0.7,0.3,0,2,3,1,0.032162
"50203",87,0,0,0.3,0.7,0.3,1,2,3,1,0.011484
"50203",88,1,0,0.3,0.7,0.3,0,2,3,1,0.030744
"50203",89,1,1,0.3,0.7,0.3,0,2,3,1,0.02994
"50203",90,1,0,0.3,0.7,0.3,0,2,3,1,0.029172
"50203",91,1,0,0.3,0.7,0.3,0,2,3,1,0.028439
"50203",92,0,0,0.3,0.7,0.3,1,2,3,1,0.0095312
"50203",93,1,0,0.3,0.7,0.3,0,2,3,1,0.027343
"50203",94,0,0,0.3,0.7,0.3,1,2,3,1,0.0093199
"50203",95,1,0,0.3,0.7,0.3,0,2,3,1,0.026325
"50203",96,0,0,0.3,0.7,0.3,1,2,3,1,0.0091178
"50203",97,0,0,0.3,0.7,0.3,0,2,3,1,0.009346
"50203",98,0,1,0.3,0.7,0.3,1,2,3,1,0.0095674
"50203",99,1,0,0.3,0.7,0.3,0,2,3,1,0.024662
"50203",100,1,0,0.3,0.7,0.3,1,2,3,1,0.024145
"50203",101,1,0,0.3,0.3,0.7,0,3,1,1,0.5
"50203",102,0,1,0.3,0.3,0.7,1,3,1,1,0.04321
"50203",103,1,0,0.3,0.3,0.7,0,3,1,1,0.31953
"50203",104,0,1,0.3,0.3,0.7,1,3,1,1,0.024875
"50203",105,0,1,0.3,0.3,0.7,1,3,1,1,0.026524
"50203",106,1,0,0.3,0.3,0.7,1,3,1,1,0.23017
"50203",107,0,0,0.3,0.3,0.7,0,3,1,2,0.11475
"50203",108,0,0,0.3,0.3,0.7,1,3,1,1,0.018075
"50203",109,0,0,0.3,0.3,0.7,1,3,1,1,0.019068
"50203",110,0,0,0.3,0.3,0.7,1,3,1,1,0.020027
"50203",111,1,0,0.3,0.3,0.7,0,3,1,2,0.44853
"50203",112,0,1,0.3,0.3,0.7,0,3,1,2,0.047926
"50203",113,0,0,0.3,0.3,0.7,0,3,1,2,0.04984
"50203",114,0,0,0.3,0.3,0.7,1,3,1,1,0.02094
"50203",115,0,0,0.3,0.3,0.7,1,3,1,1,0.0218
"50203",116,0,1,0.3,0.3,0.7,1,3,1,1,0.022599
"50203",117,0,1,0.3,0.3,0.7,1,3,1,2,0.051221
"50203",118,0,0,0.3,0.3,0.7,1,3,1,2,0.052098
"50203",119,0,0,0.3,0.3,0.7,1,3,1,2,0.052519
"50203",120,0,1,0.3,0.3,0.7,0,3,1,1,0.023332
"50203",121,1,0,0.3,0.3,0.7,0,3,1,1,0.16196
"50203",122,1,0,0.3,0.3,0.7,0,3,1,1,0.13938
"50203",123,1,0,0.3,0.3,0.7,0,3,1,1,0.12233
"50203",124,0,0,0.3,0.3,0.7,1,3,1,1,0.01081
"50203",125,0,0,0.3,0.3,0.7,1,3,1,1,0.011151
"50203",126,0,0,0.3,0.3,0.7,1,3,1,1,0.011486
"50203",127,0,0,0.3,0.3,0.7,1,3,1,1,0.011811
"50203",128,0,1,0.3,0.3,0.7,1,3,1,1,0.012127
"50203",129,0,0,0.3,0.3,0.7,1,3,1,1,0.012431
"50203",130,0,1,0.3,0.3,0.7,1,3,1,1,0.012724
"50203",131,0,0,0.3,0.3,0.7,1,3,1,1,0.013005
"50203",132,0,0,0.3,0.3,0.7,1,3,1,1,0.013273
"50203",133,1,0,0.3,0.3,0.7,0,3,1,1,0.097824
"50203",134,0,0,0.3,0.3,0.7,1,3,1,1,0.011268
"50203",135,0,0,0.3,0.3,0.7,1,3,1,1,0.011483
"50203",136,1,0,0.3,0.3,0.7,0,3,1,2,0.24179
"50203",137,0,0,0.3,0.3,0.7,1,3,1,2,0.033864
"50203",138,0,0,0.3,0.3,0.7,0,3,1,2,0.034413
"50203",139,0,0,0.3,0.3,0.7,0,3,1,1,0.011688
"50203",140,0,1,0.3,0.3,0.7,0,3,1,1,0.011884
"50203",141,0,0,0.3,0.3,0.7,1,3,1,1,0.01207
"50203",142,0,0,0.3,0.3,0.7,1,3,1,1,0.012247
"50203",143,0,1,0.3,0.3,0.7,1,3,1,1,0.012413
"50203",144,0,1,0.3,0.3,0.7,0,3,1,2,0.034809
"50203",145,0,1,0.3,0.3,0.7,1,3,1,1,0.012569
"50203",146,0,1,0.3,0.3,0.7,1,3,1,1,0.012715
"50203",147,0,0,0.3,0.3,0.7,0,3,1,2,0.035064
"50203",148,1,0,0.3,0.3,0.7,0,3,1,1,0.08001
"50203",149,0,0,0.3,0.3,0.7,1,3,1,1,0.011088
"50203",150,0,1,0.3,0.3,0.7,1,3,1,1,0.011212
"50261",1,0,0,0.3,0.7,0.3,1,1,3,1,0.16667
"50261",2,1,0,0.3,0.7,0.3,1,1,3,1,0.12605
"50261",3,1,1,0.3,0.7,0.3,1,1,3,1,0.1252
"50261",4,0,0,0.3,0.7,0.3,1,1,3,1,0.10433
"50261",5,0,1,0.3,0.7,0.3,1,1,3,1,0.10261
"50261",6,1,1,0.3,0.7,0.3,1,1,3,1,0.085589
"50261",7,0,0,0.3,0.7,0.3,1,1,3,1,0.086114
"50261",8,1,0,0.3,0.7,0.3,1,1,3,1,0.073156
"50261",9,0,1,0.3,0.7,0.3,1,1,3,1,0.074096
"50261",10,0,0,0.3,0.7,0.3,1,1,3,2,0.16667
"50261",11,0,1,0.3,0.7,0.3,1,1,3,2,0.15789
"50261",12,1,1,0.3,0.7,0.3,1,1,3,2,0.096138
"50261",13,1,1,0.3,0.7,0.3,1,1,3,2,0.098743
"50261",14,0,0,0.3,0.7,0.3,1,1,3,2,0.1063
"50261",15,1,0,0.3,0.7,0.3,1,1,3,2,0.082319
"50261",16,1,0,0.3,0.7,0.3,1,1,3,2,0.081918
"50261",17,1,1,0.3,0.7,0.3,1,1,3,2,0.080363
"50261",18,1,0,0.3,0.7,0.3,1,1,3,2,0.078053
"50261",19,0,0,0.3,0.7,0.3,1,1,3,2,0.059586
"50261",20,1,0,0.3,0.7,0.3,1,1,3,1,0.063841
"50261",21,0,1,0.3,0.7,0.3,1,1,3,1,0.064971
"50261",22,1,0,0.3,0.7,0.3,1,1,3,1,0.05661
"50261",23,1,0,0.3,0.7,0.3,1,1,3,1,0.055996
"50261",24,1,0,0.3,0.7,0.3,1,1,3,1,0.055081
"50261",25,0,0,0.3,0.7,0.3,1,1,3,1,0.048046
"50261",26,0,1,0.3,0.7,0.3,1,1,3,1,0.047611
"50261",27,1,1,0.3,0.7,0.3,0,1,3,1,0.046062
"50261",28,1,0,0.3,0.7,0.3,0,1,3,1,0.045412
"50261",29,1,0,0.3,0.7,0.3,0,1,3,1,0.044643
"50261",30,1,0,0.3,0.7,0.3,0,1,3,1,0.043787
"50261",31,1,1,0.3,0.7,0.3,0,1,3,1,0.04287
"50261",32,0,0,0.3,0.7,0.3,1,1,3,1,0.032299
"50261",33,0,0,0.3,0.7,0.3,1,1,3,1,0.032336
"50261",34,0,0,0.3,0.7,0.3,1,1,3,1,0.03228
"50261",35,1,0,0.3,0.7,0.3,1,1,3,1,0.03578
"50261",36,1,0,0.3,0.7,0.3,1,1,3,1,0.03522
"50261",37,0,0,0.3,0.7,0.3,1,1,3,1,0.028513
"50261",38,1,1,0.3,0.7,0.3,0,1,3,1,0.033052
"50261",39,1,0,0.3,0.7,0.3,0,1,3,1,0.032533
"50261",40,1,0,0.3,0.7,0.3,0,1,3,1,0.031995
"50261",41,0,0,0.3,0.7,0.3,1,1,3,1,0.024109
"50261",42,1,0,0.3,0.7,0.3,0,1,3,1,0.030237
"50261",43,1,0,0.3,0.7,0.3,0,1,3,1,0.029746
"50261",44,1,0,0.3,0.7,0.3,0,1,3,1,0.029249
"50261",45,1,0,0.3,0.7,0.3,0,1,3,1,0.028749
"50261",46,1,1,0.3,0.7,0.3,0,1,3,1,0.028248
"50261",47,1,1,0.3,0.7,0.3,0,1,3,1,0.02775
"50261",48,1,0,0.3,0.7,0.3,0,1,3,1,0.027255
"50261",49,1,0,0.3,0.7,0.3,0,1,3,1,0.026765
"50261",50,0,0,0.3,0.7,0.3,1,1,3,1,0.016285
"50261",51,0,0,0.3,0.3,0.7,1,2,1,1,0.1
"50261",52,0,1,0.3,0.3,0.7,1,2,1,1,0.098039
"50261",53,1,0,0.3,0.3,0.7,0,2,1,1,0.41396
"50261",54,0,1,0.3,0.3,0.7,1,2,1,1,0.04341
"50261",55,0,1,0.3,0.3,0.7,1,2,1,1,0.044449
"50261",56,0,0,0.3,0.3,0.7,1,2,1,1,0.045164
